Country,state,district,taluka,village
India,Jharkhand,Palamu,Haidernagar,
India,Jharkhand,Palamu,Hariharganj,
India,Jharkhand,Palamu,Hussainabad,
India,Jharkhand,Palamu,Manatu,
India,Jharkhand,Palamu,Medininagar(daltonganj),
India,Jharkhand,Palamu,Mohammad Ganj,
India,Jharkhand,Palamu,Nawa Bazar,
India,Jharkhand,Palamu,Nawadiha Bazar/nawadiha*,
India,Jharkhand,Palamu,Nilambar-pitambarpur(lesliganj),
India,Jharkhand,Palamu,Padwa,
India,Jharkhand,Palamu,Pandu,
India,Jharkhand,Palamu,Panki,
India,Jharkhand,Palamu,Patan,
India,Jharkhand,Palamu,Pipra,
India,Jharkhand,Palamu,Ramgarh,
India,Jharkhand,Palamu,Satbarwa,
India,Jharkhand,Palamu,Tarhasi,
India,Jharkhand,Palamu,Untari Road,
India,Jharkhand,Ramgarh,Chitarpur,
India,Jharkhand,Ramgarh,Dulmi,
India,Jharkhand,Ramgarh,Gola,
India,Jharkhand,Ramgarh,Mandu,
India,Jharkhand,Ramgarh,Patratu,
India,Jharkhand,Ramgarh,Ramgarh,
India,Jharkhand,Ranchi,Angara,
India,Jharkhand,Ranchi,Bero,
India,Jharkhand,Ranchi,Bundu,
India,Jharkhand,Ranchi,Burmu,
India,Jharkhand,Ranchi,Chanho,
India,Jharkhand,Ranchi,Itki,
India,Jharkhand,Ranchi,Kanke,
India,Jharkhand,Ranchi,Khelari,
India,Jharkhand,Ranchi,Lapung,
India,Jharkhand,Ranchi,Mandar,
India,Jharkhand,Ranchi,Nagri,
India,Jharkhand,Ranchi,Namkum,
India,Jharkhand,Ranchi,Ormanjhi,
India,Jharkhand,Ranchi,Rahe,
India,Jharkhand,Ranchi,Ratu,
India,Jharkhand,Ranchi,Silli,
India,Jharkhand,Ranchi,Sonahatu,
India,Jharkhand,Ranchi,Tamar I,
India,Jharkhand,Sahebganj,Barhait,
India,Jharkhand,Sahebganj,Barharwa,
India,Jharkhand,Sahebganj,Borio,
India,Jharkhand,Sahebganj,Mandro,
India,Jharkhand,Sahebganj,Pathna,
India,Jharkhand,Sahebganj,Rajmahal,
India,Jharkhand,Sahebganj,Sahibganj,
India,Jharkhand,Sahebganj,Taljhari,
India,Jharkhand,Sahebganj,Udhwa,
India,Jharkhand,Saraikela Kharsawan,Adityapur(gamharia),
India,Jharkhand,Saraikela Kharsawan,Chandil,
India,Jharkhand,Saraikela Kharsawan,Gobindpur(rajnagar),
India,Jharkhand,Saraikela Kharsawan,Ichagarh,
India,Jharkhand,Saraikela Kharsawan,Kharsawan,
India,Jharkhand,Saraikela Kharsawan,Kuchai,
India,Jharkhand,Saraikela Kharsawan,Kukru,
India,Jharkhand,Saraikela Kharsawan,Nimdih,
India,Jharkhand,Saraikela Kharsawan,Saraikela,
India,Jharkhand,Simdega,Bano,
India,Jharkhand,Simdega,Bansjor,
India,Jharkhand,Simdega,Bolba,
India,Jharkhand,Simdega,Jaldega,
India,Jharkhand,Simdega,Kersai,
India,Jharkhand,Simdega,Kolebira,
India,Jharkhand,Simdega,Kurdeg,
India,Jharkhand,Simdega,Pakar Tanr,
India,Jharkhand,Simdega,Simdega,
India,Jharkhand,Simdega,Thethaitangar,
India,Jharkhand,West Singhbhum,Anandpur,
India,Jharkhand,West Singhbhum,Bandgaon,
India,Jharkhand,West Singhbhum,Chaibasa,
India,Jharkhand,West Singhbhum,Chakradharpur,
India,Jharkhand,West Singhbhum,Goilkera,
India,Jharkhand,West Singhbhum,Gudri,
India,Jharkhand,West Singhbhum,Hat Gamharia,
India,Jharkhand,West Singhbhum,Jagannathpur,
India,Jharkhand,West Singhbhum,Jhinkpani,
India,Jharkhand,West Singhbhum,Khuntpani,
India,Jharkhand,West Singhbhum,Kumardungi,
India,Jharkhand,West Singhbhum,Majhgaon,
India,Jharkhand,West Singhbhum,Manjhari,
India,Jharkhand,West Singhbhum,Manoharpur,
India,Jharkhand,West Singhbhum,Noamundi,
India,Jharkhand,West Singhbhum,Sonua,
India,Jharkhand,West Singhbhum,Tantnagar,
India,Jharkhand,West Singhbhum,Tonto,
India,Karnataka,Bagalkote,Badami,
India,Karnataka,Bagalkote,Bagalkot,
India,Karnataka,Bagalkote,Bilgi,
India,Karnataka,Bagalkote,Guledgudda,
India,Karnataka,Bagalkote,Hungund,
India,Karnataka,Bagalkote,Ilkal,
India,Karnataka,Bagalkote,Jamkhandi,
India,Karnataka,Bagalkote,Mudhol,
India,Karnataka,Bagalkote,Rabakavi Banahatti,
India,Karnataka,Ballari,Ballari,
India,Karnataka,Ballari,Kampli,
India,Karnataka,Ballari,Kurugodu,
India,Karnataka,Ballari,Sandur,
India,Karnataka,Ballari,Siruguppa,
India,Karnataka,Belagavi,Athni,
India,Karnataka,Belagavi,Bailahongala,
India,Karnataka,Belagavi,Belagavi,
India,Karnataka,Belagavi,Chikodi,
India,Karnataka,Belagavi,Gokak,
India,Karnataka,Belagavi,Hukeri,
India,Karnataka,Belagavi,Kagwad,
India,Karnataka,Belagavi,Khanapur,
India,Karnataka,Belagavi,Kittur,
India,Karnataka,Belagavi,Mudalgi,
India,Karnataka,Belagavi,Nippani,
India,Karnataka,Belagavi,Ramdurg,
India,Karnataka,Belagavi,Raybag,
India,Karnataka,Belagavi,Savadatti,
India,Karnataka,Bengaluru Rural,Devanahalli,
India,Karnataka,Bengaluru Rural,Dodda Ballapur,
India,Karnataka,Bengaluru Rural,Hosakote,
India,Karnataka,Bengaluru Rural,Nelamangala,
India,Karnataka,Bengaluru Urban,Anekal,
India,Karnataka,Bengaluru Urban,Bengaluru East,
India,Karnataka,Bengaluru Urban,Bengaluru North,
India,Karnataka,Bengaluru Urban,Bengaluru South,
India,Karnataka,Bengaluru Urban,Yelahanka,
India,Karnataka,Bidar,Aurad,
India,Karnataka,Bidar,Basavakalyan,
India,Karnataka,Bidar,Bhalki,
India,Karnataka,Bidar,Bidar,
India,Karnataka,Bidar,Chitaguppa,
India,Karnataka,Bidar,Homnabad,
India,Karnataka,Bidar,Hulsoor,
India,Karnataka,Bidar,Kamalnagar,
India,Karnataka,Chamarajanagara,Chamarajanagar,
India,Karnataka,Chamarajanagara,Gundlupet,
India,Karnataka,Chamarajanagara,Hanur,
India,Karnataka,Chamarajanagara,Kollegal,
India,Karnataka,Chamarajanagara,Yelandur,
India,Karnataka,Chikkaballapura,Bagepalli,
India,Karnataka,Chikkaballapura,Chikkaballapura,
India,Karnataka,Chikkaballapura,Chintamani,
India,Karnataka,Chikkaballapura,Gauribidanur,
India,Karnataka,Chikkaballapura,Gudibanda,
India,Karnataka,Chikkaballapura,Sidlaghatta,
India,Karnataka,Chikkamagaluru,Ajjampura,
India,Karnataka,Chikkamagaluru,Chikkamagaluru,
India,Karnataka,Chikkamagaluru,Kadur,
India,Karnataka,Chikkamagaluru,Koppa,
India,Karnataka,Chikkamagaluru,Mudigere,
India,Karnataka,Chikkamagaluru,Narasimharajapura,
India,Karnataka,Chikkamagaluru,Sringeri,
India,Karnataka,Chikkamagaluru,Tarikere,
India,Karnataka,Chitradurga,Challakere,
India,Karnataka,Chitradurga,Chitradurga,
India,Karnataka,Chitradurga,Hiriyur,
India,Karnataka,Chitradurga,Holalkere,
India,Karnataka,Chitradurga,Hosdurga,
India,Karnataka,Chitradurga,Molakalmuru,
India,Karnataka,Dakshina Kannada,Bantval,
India,Karnataka,Dakshina Kannada,Beltangadi,
India,Karnataka,Dakshina Kannada,Kadaba,
India,Karnataka,Dakshina Kannada,Mangaluru,
India,Karnataka,Dakshina Kannada,Moodubidire,
India,Karnataka,Dakshina Kannada,Puttur,
India,Karnataka,Dakshina Kannada,Sulya,
India,Karnataka,Davangere,Channagiri,
India,Karnataka,Davangere,Davanagere,
India,Karnataka,Davangere,Harihar,
India,Karnataka,Davangere,Honnali,
India,Karnataka,Davangere,Jagalur,
India,Karnataka,Davangere,Nyamathi,
India,Karnataka,Dharwad,Alnavar,
India,Karnataka,Dharwad,Annigeri,
India,Karnataka,Dharwad,Dharwad,
India,Karnataka,Dharwad,Hubballi Urban,
India,Karnataka,Dharwad,Hubballi,
India,Karnataka,Dharwad,Kalghatgi,
India,Karnataka,Dharwad,Kundgol,
India,Karnataka,Dharwad,Navalgund,
India,Karnataka,Gadag,Gadag,
India,Karnataka,Gadag,Gajendragad,
India,Karnataka,Gadag,Laxmeshwar,
India,Karnataka,Gadag,Mundargi,
India,Karnataka,Gadag,Nargund,
India,Karnataka,Gadag,Ron,
India,Karnataka,Gadag,Shirhatti,
India,Karnataka,Hassan,Alur,
India,Karnataka,Hassan,Arkalgud,
India,Karnataka,Hassan,Arsikere,
India,Karnataka,Hassan,Belur,
India,Karnataka,Hassan,Channarayapatna,
India,Karnataka,Hassan,Hassan,
India,Karnataka,Hassan,Hole Narsipur,
India,Karnataka,Hassan,Sakleshpur,
India,Karnataka,Haveri,Byadgi,
India,Karnataka,Haveri,Hangal,
India,Karnataka,Haveri,Haveri,
India,Karnataka,Haveri,Hirekerur,
India,Karnataka,Haveri,Ranibennur,
India,Karnataka,Haveri,Rattihalli,
India,Karnataka,Haveri,Savanur,
India,Karnataka,Haveri,Shiggaon,
India,Karnataka,Kalaburagi,Afzalpur,
India,Karnataka,Kalaburagi,Aland,
India,Karnataka,Kalaburagi,Chincholi,
India,Karnataka,Kalaburagi,Chittapur,
India,Karnataka,Kalaburagi,Jevargi,
India,Karnataka,Kalaburagi,Kalaburagi,
India,Karnataka,Kalaburagi,Kalagi,
India,Karnataka,Kalaburagi,Kamalapur,
India,Karnataka,Kalaburagi,Sedam,
India,Karnataka,Kalaburagi,Shahabad,
India,Karnataka,Kalaburagi,Yadrami,
India,Karnataka,Kodagu,Kushalanagar,
India,Karnataka,Kodagu,Madikeri,
India,Karnataka,Kodagu,Ponnampet,
India,Karnataka,Kodagu,Somvarpet,
India,Karnataka,Kodagu,Virajpet,
India,Karnataka,Kolar,Bangarapet,
India,Karnataka,Kolar,Kolar Gold Field,
India,Karnataka,Kolar,Kolar,
India,Karnataka,Kolar,Malur,
India,Karnataka,Kolar,Mulbagal,
India,Karnataka,Kolar,Srinivaspur,
India,Karnataka,Koppal,Gangawati,
India,Karnataka,Koppal,Kanakagiri,
India,Karnataka,Koppal,Karatagi,
India,Karnataka,Koppal,Koppal,
India,Karnataka,Koppal,Kukunoor,
India,Karnataka,Koppal,Kushtagi,
India,Karnataka,Koppal,Yelbarga,
India,Karnataka,Mandya,Krishnarajpet,
India,Karnataka,Mandya,Maddur,
India,Karnataka,Mandya,Malavalli,
India,Karnataka,Mandya,Mandya,
India,Karnataka,Mandya,Nagamangala,
India,Karnataka,Mandya,Pandavapura,
India,Karnataka,Mandya,Shrirangapattana,
India,Karnataka,Mysuru,Heggadadevankote,
India,Karnataka,Mysuru,Hunsur,
India,Karnataka,Mysuru,Krishnarajanagara,
India,Karnataka,Mysuru,Mysuru,
India,Karnataka,Mysuru,Nanjangud,
India,Karnataka,Mysuru,Piriyapatna,
India,Karnataka,Mysuru,Saraguru,
India,Karnataka,Mysuru,Tirumakudal - Narsipur,
India,Karnataka,Raichur,Devadurga,
India,Karnataka,Raichur,Lingsugur,
India,Karnataka,Raichur,Manvi,
India,Karnataka,Raichur,Maski,
India,Karnataka,Raichur,Raichur,
India,Karnataka,Raichur,Sindhnur,
India,Karnataka,Raichur,Sirwar,
India,Karnataka,Ramanagara,Channapatna,
India,Karnataka,Ramanagara,Kanakapura,
India,Karnataka,Ramanagara,Magadi,
India,Karnataka,Ramanagara,Ramanagara,
India,Karnataka,Shivamogga,Bhadravati,
India,Karnataka,Shivamogga,Hosanagara,
India,Karnataka,Shivamogga,Sagar,
India,Karnataka,Shivamogga,Shikarpur,
India,Karnataka,Shivamogga,Shivamogga,
India,Karnataka,Shivamogga,Sorab,
India,Karnataka,Shivamogga,Tirthahalli,
India,Karnataka,Tumakuru,Chiknayakanhalli,
India,Karnataka,Tumakuru,Gubbi,
India,Karnataka,Tumakuru,Koratagere,
India,Karnataka,Tumakuru,Kunigal,
India,Karnataka,Tumakuru,Madhugiri,
India,Karnataka,Tumakuru,Pavagada,
India,Karnataka,Tumakuru,Sira,
India,Karnataka,Tumakuru,Tiptur,
India,Karnataka,Tumakuru,Tumakuru,
India,Karnataka,Tumakuru,Turuvekere,
India,Karnataka,Udupi,Bainduru,
India,Karnataka,Udupi,Brahmavara,
India,Karnataka,Udupi,Hebri,
India,Karnataka,Udupi,Kapu,
India,Karnataka,Udupi,Karkal,
India,Karnataka,Udupi,Kundapura,
India,Karnataka,Udupi,Udupi,
India,Karnataka,Uttara Kannada,Ankola,
India,Karnataka,Uttara Kannada,Bhatkal,
India,Karnataka,Uttara Kannada,Dandeli,
India,Karnataka,Uttara Kannada,Haliyal,
India,Karnataka,Uttara Kannada,Honavar,
India,Karnataka,Uttara Kannada,Karwar,
India,Karnataka,Uttara Kannada,Kumta,
India,Karnataka,Uttara Kannada,Mundgod,
India,Karnataka,Uttara Kannada,Siddapur,
India,Karnataka,Uttara Kannada,Sirsi,
India,Karnataka,Uttara Kannada,Supa,
India,Karnataka,Uttara Kannada,Yellapur,
India,Karnataka,Vijayanagar,Hadagalli,
India,Karnataka,Vijayanagar,Hagaribommanahalli,
India,Karnataka,Vijayanagar,Harapanahalli,
India,Karnataka,Vijayanagar,Hosapete,
India,Karnataka,Vijayanagar,Kotturu,
India,Karnataka,Vijayanagar,Kudligi,
India,Karnataka,Vijayapura,Almel,
India,Karnataka,Vijayapura,Babaleshwar,
India,Karnataka,Vijayapura,Basavana Bagevadi,
India,Karnataka,Vijayapura,Chadachan,
India,Karnataka,Vijayapura,Devara Hipparagi,
India,Karnataka,Vijayapura,Indi,
India,Karnataka,Vijayapura,Kolhar,
India,Karnataka,Vijayapura,Muddebihal,
India,Karnataka,Vijayapura,Nidagundi,
India,Karnataka,Vijayapura,Sindgi,
India,Karnataka,Vijayapura,Talikoti,
India,Karnataka,Vijayapura,Tikota,
India,Karnataka,Vijayapura,Vijayapura,
India,Karnataka,Yadgir,Gurumitkal,
India,Karnataka,Yadgir,Hunasagi,
India,Karnataka,Yadgir,Shahpur,
India,Karnataka,Yadgir,Shorapur,
India,Karnataka,Yadgir,Wadagera,
India,Karnataka,Yadgir,Yadgir,
India,Kerala,Alappuzha,Ambalappuzha,
India,Kerala,Alappuzha,Chengannur,
India,Kerala,Alappuzha,Cherthala,
India,Kerala,Alappuzha,Karthikappally,
India,Kerala,Alappuzha,Kuttanad,
India,Kerala,Alappuzha,Mavelikkara,
India,Kerala,Ernakulam,Aluva,
India,Kerala,Ernakulam,Kanayannur,
India,Kerala,Ernakulam,Kochi,
India,Kerala,Ernakulam,Kothamangalam,
India,Kerala,Ernakulam,Kunnathunad,
India,Kerala,Ernakulam,Muvattupuzha,
India,Kerala,Ernakulam,Paravur,
India,Kerala,Idukki,Devikulam,
India,Kerala,Idukki,Idukki,
India,Kerala,Idukki,Peerumade,
India,Kerala,Idukki,Thodupuzha,
India,Kerala,Idukki,Udumbanchola,
India,Kerala,Kannur,Iritty,
India,Kerala,Kannur,Kannur,
India,Kerala,Kannur,Payyannur,
India,Kerala,Kannur,Taliparamba,
India,Kerala,Kannur,Thalassery,
India,Kerala,Kasaragod,Hosdurg,
India,Kerala,Kasaragod,Kasaragod,
India,Kerala,Kasaragod,Manjeswaram,
India,Kerala,Kasaragod,Vellarikkundu,
India,Kerala,Kollam,Karunagappally,
India,Kerala,Kollam,Kollam,
India,Kerala,Kollam,Kottarakkara,
India,Kerala,Kollam,Kunnathur,
India,Kerala,Kollam,Pathanapuram,
India,Kerala,Kollam,Punalur,
India,Kerala,Kottayam,Changanassery,
India,Kerala,Kottayam,Kanjirappally,
India,Kerala,Kottayam,Kottayam,
India,Kerala,Kottayam,Meenachil,
India,Kerala,Kottayam,Vaikom,
India,Kerala,Kozhikode,Koyilandi,
India,Kerala,Kozhikode,Kozhikode,
India,Kerala,Kozhikode,Thamarassery,
India,Kerala,Kozhikode,Vatakara,
India,Kerala,Malappuram,Ernad,
India,Kerala,Malappuram,Kondotty,
India,Kerala,Malappuram,Nilambur,
India,Kerala,Malappuram,Perinthalmanna,
India,Kerala,Malappuram,Ponnani,
India,Kerala,Malappuram,Tirur,
India,Kerala,Malappuram,Tirurangadi,
India,Kerala,Palakkad,Alathur,
India,Kerala,Palakkad,Attappadi,
India,Kerala,Palakkad,Chittur,
India,Kerala,Palakkad,Mannarkad,
India,Kerala,Palakkad,Ottappalam,
India,Kerala,Palakkad,Palakkad,
India,Kerala,Palakkad,Pattambi,
India,Kerala,Pathanamthitta,Adoor,
India,Kerala,Pathanamthitta,Konni,
India,Kerala,Pathanamthitta,Kozhenchery,
India,Kerala,Pathanamthitta,Mallappally,
India,Kerala,Pathanamthitta,Ranni,
India,Kerala,Pathanamthitta,Thiruvalla,
India,Kerala,Thiruvananthapuram,Chirayinkeezhu,
India,Kerala,Thiruvananthapuram,Kattakkada,
India,Kerala,Thiruvananthapuram,Nedumangad,
India,Kerala,Thiruvananthapuram,Neyyattinkara,
India,Kerala,Thiruvananthapuram,Thiruvananthapuram,
India,Kerala,Thiruvananthapuram,Varkala,
India,Kerala,Thrissur,Chalakkudy,
India,Kerala,Thrissur,Chavakkad,
India,Kerala,Thrissur,Kodungallur,
India,Kerala,Thrissur,Kunnamkulam,
India,Kerala,Thrissur,Mukundapuram,
India,Kerala,Thrissur,Talappilly,
India,Kerala,Thrissur,Thrissur,
India,Kerala,Wayanad,Mananthavady,
India,Kerala,Wayanad,Sulthanbathery,
India,Kerala,Wayanad,Vythiri,
India,Ladakh,Kargil,Drass,
India,Ladakh,Kargil,Kargil,
India,Ladakh,Kargil,Sanku,
India,Ladakh,Kargil,Shaker Chiktan,
India,Ladakh,Kargil,Zanskar,
India,Ladakh,Leh Ladakh,Durbuk,
India,Ladakh,Leh Ladakh,Khalsi,
India,Ladakh,Leh Ladakh,Kharu,
India,Ladakh,Leh Ladakh,Leh,
India,Ladakh,Leh Ladakh,Likir,
India,Ladakh,Leh Ladakh,Nubra,
India,Ladakh,Leh Ladakh,Nyoma,
India,Lakshadweep,Lakshadweep District,Agatti,
India,Lakshadweep,Lakshadweep District,Amini,
India,Lakshadweep,Lakshadweep District,Andrott,
India,Lakshadweep,Lakshadweep District,Bitra,
India,Lakshadweep,Lakshadweep District,Chetlat,
India,Lakshadweep,Lakshadweep District,Kadmat,
India,Lakshadweep,Lakshadweep District,Kalpeni,
India,Lakshadweep,Lakshadweep District,Kavaratti,
India,Lakshadweep,Lakshadweep District,Kiltan,
India,Lakshadweep,Lakshadweep District,Minicoy,
India,Madhya Pradesh,Agar Malwa,Agar,
India,Madhya Pradesh,Agar Malwa,Badod,
India,Madhya Pradesh,Agar Malwa,Nalkheda,
India,Madhya Pradesh,Agar Malwa,Susner,
India,Madhya Pradesh,Alirajpur,Alirajpur,
India,Madhya Pradesh,Alirajpur,Bhavra,
India,Madhya Pradesh,Alirajpur,Jobat,
India,Madhya Pradesh,Alirajpur,Kathiwara,
India,Madhya Pradesh,Alirajpur,Sondawa,
India,Madhya Pradesh,Anuppur,Anuppur,
India,Madhya Pradesh,Anuppur,Jaithari,
India,Madhya Pradesh,Anuppur,Kotma,
India,Madhya Pradesh,Anuppur,Pushparajgarh,
India,Madhya Pradesh,Ashoknagar,Ashoknagar,
India,Madhya Pradesh,Ashoknagar,Bahadurpur,
India,Madhya Pradesh,Ashoknagar,Chanderi,
India,Madhya Pradesh,Ashoknagar,Isagarh,
India,Madhya Pradesh,Ashoknagar,Mungaoli,
India,Madhya Pradesh,Ashoknagar,Nai Sarai,
India,Madhya Pradesh,Ashoknagar,Piprai,
India,Madhya Pradesh,Ashoknagar,Shadhora,
India,Madhya Pradesh,Balaghat,Baihar,
India,Madhya Pradesh,Balaghat,Balaghat,
India,Madhya Pradesh,Balaghat,Birsa,
India,Madhya Pradesh,Balaghat,Katangi,
India,Madhya Pradesh,Balaghat,Khairlanji,
India,Madhya Pradesh,Balaghat,Kirnapur,
India,Madhya Pradesh,Balaghat,Lalbarra,
India,Madhya Pradesh,Balaghat,Lanji,
India,Madhya Pradesh,Balaghat,Paraswada,
India,Madhya Pradesh,Balaghat,Tirodi,
India,Madhya Pradesh,Balaghat,Waraseoni,
India,Madhya Pradesh,Barwani,Anjad,
India,Madhya Pradesh,Barwani,Barwani,
India,Madhya Pradesh,Barwani,Niwali,
India,Madhya Pradesh,Barwani,Pansemal,
India,Madhya Pradesh,Barwani,Pati,
India,Madhya Pradesh,Barwani,Rajpur,
India,Madhya Pradesh,Barwani,Sendhwa,
India,Madhya Pradesh,Barwani,Thikri,
India,Madhya Pradesh,Barwani,Varla,
India,Madhya Pradesh,Betul,Amla,
India,Madhya Pradesh,Betul,Athner,
India,Madhya Pradesh,Betul,Betul Nagar,
India,Madhya Pradesh,Betul,Betul,
India,Madhya Pradesh,Betul,Bhainsdehi,
India,Madhya Pradesh,Betul,Bhimpur,
India,Madhya Pradesh,Betul,Chicholi,
India,Madhya Pradesh,Betul,Ghoda Dongri,
India,Madhya Pradesh,Betul,Multai,
India,Madhya Pradesh,Betul,Prabhatpattan,
India,Madhya Pradesh,Betul,Shahpur,
India,Madhya Pradesh,Bhind,Ater,
India,Madhya Pradesh,Bhind,Bhind Nagar,
India,Madhya Pradesh,Bhind,Bhind,
India,Madhya Pradesh,Bhind,Gohad,
India,Madhya Pradesh,Bhind,Gormi,
India,Madhya Pradesh,Bhind,Lahar,
India,Madhya Pradesh,Bhind,Mau,
India,Madhya Pradesh,Bhind,Mehgaon,
India,Madhya Pradesh,Bhind,Mihona,
India,Madhya Pradesh,Bhind,Ron,
India,Madhya Pradesh,Bhopal,Berasia,
India,Madhya Pradesh,Bhopal,Huzur,
India,Madhya Pradesh,Bhopal,Kolar,
India,Madhya Pradesh,Burhanpur,Burhanpur Nagar,
India,Madhya Pradesh,Burhanpur,Burhanpur,
India,Madhya Pradesh,Burhanpur,Khaknar,
India,Madhya Pradesh,Burhanpur,Nepanagar,
India,Madhya Pradesh,Chhatarpur,Bada Malhera,
India,Madhya Pradesh,Chhatarpur,Bijawar,
India,Madhya Pradesh,Chhatarpur,Buxwaha,
India,Madhya Pradesh,Chhatarpur,Chandla,
India,Madhya Pradesh,Chhatarpur,Chhatarpur Nagar,
India,Madhya Pradesh,Chhatarpur,Chhatarpur,
India,Madhya Pradesh,Chhatarpur,Gaurihar,
India,Madhya Pradesh,Chhatarpur,Ghuwara,
India,Madhya Pradesh,Chhatarpur,Laundi,
India,Madhya Pradesh,Chhatarpur,Maharajpur,
India,Madhya Pradesh,Chhatarpur,Nowgong,
India,Madhya Pradesh,Chhatarpur,Rajnagar,
India,Madhya Pradesh,Chhindwara,Amarwara,
India,Madhya Pradesh,Chhindwara,Bichhua,
India,Madhya Pradesh,Chhindwara,Chand,
India,Madhya Pradesh,Chhindwara,Chaurai,
India,Madhya Pradesh,Chhindwara,Chhindwara Nagar,
India,Madhya Pradesh,Chhindwara,Chhindwara,
India,Madhya Pradesh,Chhindwara,Harrai,
India,Madhya Pradesh,Chhindwara,Jamai,
India,Madhya Pradesh,Chhindwara,Mohkhed,
India,Madhya Pradesh,Chhindwara,Pandhurna,
India,Madhya Pradesh,Chhindwara,Parasia,
India,Madhya Pradesh,Chhindwara,Sausar,
India,Madhya Pradesh,Chhindwara,Tamia,
India,Madhya Pradesh,Chhindwara,Umreth,
India,Madhya Pradesh,Damoh,Batiyagarh,
India,Madhya Pradesh,Damoh,Damoh,
India,Madhya Pradesh,Damoh,Danyantinagar,
India,Madhya Pradesh,Damoh,Hatta,
India,Madhya Pradesh,Damoh,Jabera,
India,Madhya Pradesh,Damoh,Patera,
India,Madhya Pradesh,Damoh,Patharia,
India,Madhya Pradesh,Damoh,Tendukheda,
India,Madhya Pradesh,Datia,Badoni,
India,Madhya Pradesh,Datia,Bhander,
India,Madhya Pradesh,Datia,Datia Nagar,
India,Madhya Pradesh,Datia,Datia,
India,Madhya Pradesh,Datia,Indergarh,
India,Madhya Pradesh,Datia,Seondha,
India,Madhya Pradesh,Dewas,Bagli,
India,Madhya Pradesh,Dewas,Dewas Nagar,
India,Madhya Pradesh,Dewas,Dewas,
India,Madhya Pradesh,Dewas,Hatpiplya,
India,Madhya Pradesh,Dewas,Kannod,
India,Madhya Pradesh,Dewas,Khategaon,
India,Madhya Pradesh,Dewas,Satwas,
India,Madhya Pradesh,Dewas,Sonkatch,
India,Madhya Pradesh,Dewas,Tonk Khurd,
India,Madhya Pradesh,Dewas,Udainagar,
India,Madhya Pradesh,Dhar,Badnawar,
India,Madhya Pradesh,Dhar,Dahi,
India,Madhya Pradesh,Dhar,Dhar,
India,Madhya Pradesh,Dhar,Dharampuri,
India,Madhya Pradesh,Dhar,Gandhwani,
India,Madhya Pradesh,Dhar,Kukshi,
India,Madhya Pradesh,Dhar,Manawar,
India,Madhya Pradesh,Dhar,Pithampur,
India,Madhya Pradesh,Dhar,Sardarpur,
India,Madhya Pradesh,Dindori,Bajag,
India,Madhya Pradesh,Dindori,Dindori,
India,Madhya Pradesh,Dindori,Shahpura,
India,Madhya Pradesh,East Nimar,Harsud,
India,Madhya Pradesh,East Nimar,Khalwa,
India,Madhya Pradesh,East Nimar,Khandwa Nagar,
India,Madhya Pradesh,East Nimar,Khandwa,
India,Madhya Pradesh,East Nimar,Pandhana,
India,Madhya Pradesh,East Nimar,Punasa,
India,Madhya Pradesh,Guna,Aron,
India,Madhya Pradesh,Guna,Bamori,
India,Madhya Pradesh,Guna,Chachaura,
India,Madhya Pradesh,Guna,Guna Nagar,
India,Madhya Pradesh,Guna,Guna,
India,Madhya Pradesh,Guna,Kumbhraj,
India,Madhya Pradesh,Guna,Maksoodangarh,
India,Madhya Pradesh,Guna,Raghogarh,
India,Madhya Pradesh,Gwalior,Bhitarwar,
India,Madhya Pradesh,Gwalior,Chinour,
India,Madhya Pradesh,Gwalior,City Center,
India,Madhya Pradesh,Gwalior,Ghatigaon,
India,Madhya Pradesh,Gwalior,Gird,
India,Madhya Pradesh,Gwalior,Murar,
India,Madhya Pradesh,Gwalior,Pichhore Or Dabra,
India,Madhya Pradesh,Gwalior,Tansen,
India,Madhya Pradesh,Harda,Handiya,
India,Madhya Pradesh,Harda,Harda,
India,Madhya Pradesh,Harda,Khirkiya,
India,Madhya Pradesh,Harda,Rehatgaon,
India,Madhya Pradesh,Harda,Sirali,
India,Madhya Pradesh,Harda,Timarni,
India,Madhya Pradesh,Hoshangabad,Babai,
India,Madhya Pradesh,Hoshangabad,Bankhedi,
India,Madhya Pradesh,Hoshangabad,Dolariya,
India,Madhya Pradesh,Hoshangabad,Hoshangabad Nagar,
India,Madhya Pradesh,Hoshangabad,Hoshangabad,
India,Madhya Pradesh,Hoshangabad,Itarsi,
India,Madhya Pradesh,Hoshangabad,Pipariya,
India,Madhya Pradesh,Hoshangabad,Seoni-malwa,
India,Madhya Pradesh,Hoshangabad,Sohagpur,
India,Madhya Pradesh,Indore,Bhicholihapsi,
India,Madhya Pradesh,Indore,Depalpur,
India,Madhya Pradesh,Indore,Hatod,
India,Madhya Pradesh,Indore,Indore,
India,Madhya Pradesh,Indore,Kanadiya,
India,Madhya Pradesh,Indore,Khudel,
India,Madhya Pradesh,Indore,Malharganj,
India,Madhya Pradesh,Indore,Mhow,
India,Madhya Pradesh,Indore,Rau,
India,Madhya Pradesh,Indore,Sawer,
India,Madhya Pradesh,Jabalpur,Adhartal,
India,Madhya Pradesh,Jabalpur,Gorakhpur,
India,Madhya Pradesh,Jabalpur,Jabalpur,
India,Madhya Pradesh,Jabalpur,Kundam,
India,Madhya Pradesh,Jabalpur,Majholi,
India,Madhya Pradesh,Jabalpur,Panagar,
India,Madhya Pradesh,Jabalpur,Patan,
